item_id,title,category_id,brand,price,item_code,image_url,description
p2855,Marshall Boom Speaker 47,speaker,Marshall,10480,102855,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2020 Marshall speaker - Marshall Boom Speaker 47. Approx. price ₹10480. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2856,OnePlus Bass Headphones 2,headphones,OnePlus,14370,102856,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2023 OnePlus headphones - OnePlus Bass Headphones 2. Approx. price ₹14370. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2857,Samsung Fit 2021 (1),smartwatch,Samsung,51750,102857,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2021 Samsung smartwatch - Samsung Fit 2021 (1). Approx. price ₹51750. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2858,Apple Pad 2025 (31),tablets,Apple,88980,102858,https://via.placeholder.com/300x200.png?text=Apple+tablets,"2025 Apple tablets - Apple Pad 2025 (31). Approx. price ₹88980. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2859,Apple Plus 2021 (16),phones,Apple,46520,102859,https://via.placeholder.com/300x200.png?text=Apple+phones,"2021 Apple phones - Apple Plus 2021 (16). Approx. price ₹46520. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2860,Redmi Ultra 2024 (54),phones,Redmi,62440,102860,https://via.placeholder.com/300x200.png?text=Redmi+phones,"2024 Redmi phones - Redmi Ultra 2024 (54). Approx. price ₹62440. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2861,boAt Fit 2025 (55),smartwatch,boAt,27070,102861,https://via.placeholder.com/300x200.png?text=boAt+smartwatch,"2025 boAt smartwatch - boAt Fit 2025 (55). Approx. price ₹27070. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2862,OnePlus Ultra 2023 (53),phones,OnePlus,58970,102862,https://via.placeholder.com/300x200.png?text=OnePlus+phones,"2023 OnePlus phones - OnePlus Ultra 2023 (53). Approx. price ₹58970. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2863,OnePlus Wireless Headphones 47,headphones,OnePlus,9240,102863,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2022 OnePlus headphones - OnePlus Wireless Headphones 47. Approx. price ₹9240. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2864,Microsoft Gaming Digital 2023,console,Microsoft,48240,102864,https://via.placeholder.com/300x200.png?text=Microsoft+console,"2023 Microsoft console - Microsoft Gaming Digital 2023. Approx. price ₹48240. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p2865,Apple Active 2022 (10),smartwatch,Apple,55250,102865,https://via.placeholder.com/300x200.png?text=Apple+smartwatch,"2022 Apple smartwatch - Apple Active 2022 (10). Approx. price ₹55250. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2866,Sony ANC Headphones 6,headphones,Sony,24870,102866,https://via.placeholder.com/300x200.png?text=Sony+headphones,"2023 Sony headphones - Sony ANC Headphones 6. Approx. price ₹24870. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2867,Sony 4K UHD 2025 (30),tv,Sony,230540,102867,https://via.placeholder.com/300x200.png?text=Sony+tv,"2025 Sony tv - Sony 4K UHD 2025 (30). Approx. price ₹230540. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2868,Dell Pro 2022 (33),laptops,Dell,127230,102868,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2022 Dell laptops - Dell Pro 2022 (33). Approx. price ₹127230. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2869,Nikon DSLR 2024 9,camera,Nikon,338880,102869,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2024 Nikon camera - Nikon DSLR 2024 9. Approx. price ₹338880. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p2870,boAt Bass Headphones 57,headphones,boAt,27740,102870,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2023 boAt headphones - boAt Bass Headphones 57. Approx. price ₹27740. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2871,Canon Mirrorless 2024 7,camera,Canon,120700,102871,https://via.placeholder.com/300x200.png?text=Canon+camera,"2024 Canon camera - Canon Mirrorless 2024 7. Approx. price ₹120700. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p2872,Nikon Pro 2025 15,camera,Nikon,217710,102872,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2025 Nikon camera - Nikon Pro 2025 15. Approx. price ₹217710. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p2873,OnePlus 4K UHD 2022 (36),tv,OnePlus,148960,102873,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2022 OnePlus tv - OnePlus 4K UHD 2022 (36). Approx. price ₹148960. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2874,JBL Pro Headphones 23,headphones,JBL,20230,102874,https://via.placeholder.com/300x200.png?text=JBL+headphones,"2024 JBL headphones - JBL Pro Headphones 23. Approx. price ₹20230. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2875,Realme Ultra 2025 (42),phones,Realme,24920,102875,https://via.placeholder.com/300x200.png?text=Realme+phones,"2025 Realme phones - Realme Ultra 2025 (42). Approx. price ₹24920. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2876,Apple Slim 2020 (58),laptops,Apple,148980,102876,https://via.placeholder.com/300x200.png?text=Apple+laptops,"2020 Apple laptops - Apple Slim 2020 (58). Approx. price ₹148980. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2877,boAt Sense 2020 (45),smartwatch,boAt,19270,102877,https://via.placeholder.com/300x200.png?text=boAt+smartwatch,"2020 boAt smartwatch - boAt Sense 2020 (45). Approx. price ₹19270. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2878,Sony Bass Headphones 35,headphones,Sony,24780,102878,https://via.placeholder.com/300x200.png?text=Sony+headphones,"2021 Sony headphones - Sony Bass Headphones 35. Approx. price ₹24780. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2879,Dell Air 2020 (2),laptops,Dell,43760,102879,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2020 Dell laptops - Dell Air 2020 (2). Approx. price ₹43760. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2880,MSI Book 2025 (5),laptops,MSI,77130,102880,https://via.placeholder.com/300x200.png?text=MSI+laptops,"2025 MSI laptops - MSI Book 2025 (5). Approx. price ₹77130. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2881,Vivo Ultra 2022 (43),phones,Vivo,9570,102881,https://via.placeholder.com/300x200.png?text=Vivo+phones,"2022 Vivo phones - Vivo Ultra 2022 (43). Approx. price ₹9570. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2882,Sony Mini Speaker 25,speaker,Sony,10980,102882,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2022 Sony speaker - Sony Mini Speaker 25. Approx. price ₹10980. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2883,Realme Pro Headphones 59,headphones,Realme,18750,102883,https://via.placeholder.com/300x200.png?text=Realme+headphones,"2024 Realme headphones - Realme Pro Headphones 59. Approx. price ₹18750. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2884,JBL Sound Speaker 32,speaker,JBL,27590,102884,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2025 JBL speaker - JBL Sound Speaker 32. Approx. price ₹27590. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2885,boAt Pro Headphones 45,headphones,boAt,23370,102885,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2022 boAt headphones - boAt Pro Headphones 45. Approx. price ₹23370. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2886,Realme ANC Headphones 28,headphones,Realme,23760,102886,https://via.placeholder.com/300x200.png?text=Realme+headphones,"2020 Realme headphones - Realme ANC Headphones 28. Approx. price ₹23760. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2887,Noise Active 2023 (3),smartwatch,Noise,64160,102887,https://via.placeholder.com/300x200.png?text=Noise+smartwatch,"2023 Noise smartwatch - Noise Active 2023 (3). Approx. price ₹64160. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2888,Oppo Note 2022 (35),phones,Oppo,15980,102888,https://via.placeholder.com/300x200.png?text=Oppo+phones,"2022 Oppo phones - Oppo Note 2022 (35). Approx. price ₹15980. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2889,Sony Gaming Digital 2023,console,Sony,45000,102889,https://via.placeholder.com/300x200.png?text=Sony+console,"2023 Sony console - Sony Gaming Digital 2023. Approx. price ₹45000. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p2890,Marshall Mini Speaker 21,speaker,Marshall,25310,102890,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2020 Marshall speaker - Marshall Mini Speaker 21. Approx. price ₹25310. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2891,boAt Fit 2024 (27),smartwatch,boAt,2610,102891,https://via.placeholder.com/300x200.png?text=boAt+smartwatch,"2024 boAt smartwatch - boAt Fit 2024 (27). Approx. price ₹2610. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2892,Acer Book 2025 (50),laptops,Acer,204010,102892,https://via.placeholder.com/300x200.png?text=Acer+laptops,"2025 Acer laptops - Acer Book 2025 (50). Approx. price ₹204010. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2893,Noise Active 2024 (12),smartwatch,Noise,25160,102893,https://via.placeholder.com/300x200.png?text=Noise+smartwatch,"2024 Noise smartwatch - Noise Active 2024 (12). Approx. price ₹25160. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2894,Marshall Sound Speaker 42,speaker,Marshall,14080,102894,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2024 Marshall speaker - Marshall Sound Speaker 42. Approx. price ₹14080. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2895,Oppo Ultra 2021 (58),phones,Oppo,33340,102895,https://via.placeholder.com/300x200.png?text=Oppo+phones,"2021 Oppo phones - Oppo Ultra 2021 (58). Approx. price ₹33340. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2896,Dell Air 2022 (39),laptops,Dell,98430,102896,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2022 Dell laptops - Dell Air 2022 (39). Approx. price ₹98430. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2897,MSI Gaming 2020 (13),laptops,MSI,100360,102897,https://via.placeholder.com/300x200.png?text=MSI+laptops,"2020 MSI laptops - MSI Gaming 2020 (13). Approx. price ₹100360. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2898,Vivo Plus 2025 (52),phones,Vivo,98690,102898,https://via.placeholder.com/300x200.png?text=Vivo+phones,"2025 Vivo phones - Vivo Plus 2025 (52). Approx. price ₹98690. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2899,boAt Wireless Headphones 12,headphones,boAt,9750,102899,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2022 boAt headphones - boAt Wireless Headphones 12. Approx. price ₹9750. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2900,Marshall Bar Speaker 46,speaker,Marshall,38030,102900,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2021 Marshall speaker - Marshall Bar Speaker 46. Approx. price ₹38030. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2901,Xiaomi Pro 2021 (9),phones,Xiaomi,71450,102901,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2021 Xiaomi phones - Xiaomi Pro 2021 (9). Approx. price ₹71450. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2902,Zebronics Bar Speaker 29,speaker,Zebronics,17130,102902,https://via.placeholder.com/300x200.png?text=Zebronics+speaker,"2020 Zebronics speaker - Zebronics Bar Speaker 29. Approx. price ₹17130. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
